time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
10.55,0.003940431847626189,-0.0153932634712872,0.0038679172567269693,3.5379821525326175e-05,1.785938285747765e-05,-0.002453241693271736,1.3136035587741953e-06,-0.00026552596173918993,-0.3481354729285058,-0.004853447210254783,-0.10706470553654054,-0.0075156340521661605
10.555,0.003860104047781556,-0.016536327932676516,0.0038680341695547502,1.1474930214775276e-05,4.355950250413119e-06,-0.0029264249517345488,-7.387296280617667e-08,-0.000282578324112212,-0.10652846570996785,-0.004741694353901649,-0.08103567631866256,0.0006750080123203283
10.56,0.0037771316891555317,-0.016443768859023888,0.0038680321849507843,-1.2333408359171045e-05,-1.1148411578863226e-05,-0.0032461569908065306,-1.4486838830336067e-06,-0.0002620798071627497,0.14380454546307875,-0.0048193984293770364,-0.046072898783846225,0.00694843239411419
10.565,0.003697739334623856,-0.015110815202291685,0.003867909305947618,-3.704766962105799e-05,-2.7777490218376968e-05,-0.0033697572367327347,-2.658366221092071e-06,-0.00021987734794894583,0.3864206378364343,-0.005090421759144453,-0.003261609625243106,0.009266873042005297
10.57,0.003627946584207959,-0.01262782178356197,0.003867658991952882,-6.333719074129164e-05,-4.445490019951113e-05,-0.0032598246546468386,-3.642741599264302e-06,-0.00017443652318914802,0.600072991284475,-0.005405521674315697,0.04634672811876511,0.008638572606845599
10.575000000000001,0.003573050141947264,-0.00919412276267351,0.0038672746276668824,-9.028228538323413e-05,-5.9941150899771554e-05,-0.0028905469688896928,-4.411066881315246e-06,-0.00013346687159153538,0.7635647022105128,-0.005245733547764808,0.09920754587034267,0.007996480075829232
10.58,0.003537108056245029,-0.0050996915225084705,0.0038667621942212738,-0.00011345626866410583,-7.292737352070252e-05,-0.002262798243141751,-4.9744305797897306e-06,-9.051841521865953e-05,0.8629397666316196,-0.003758432289512184,0.1485035502970947,0.009629763254835555
10.585,0.0035225985187676925,-0.000676987449712504,0.0038661598859820803,-0.00012479792222425178,-8.220203549959507e-05,-0.0014154753701706583,-5.292609782912284e-06,-3.368482510167779e-05,0.8952449297310788,-0.0005766445876293214,0.18630785414728013,0.013272022115510262
10.59,0.0035303419481560005,0.003750098472305256,0.0038655442766734782,-0.00011845327800599285,-8.683831652002838e-05,-0.0004217046063774889,-5.2801748372125536e-06,4.127942383872334e-05,0.8660463613836502,0.0029801221212325812,0.20704687634512223,0.01636056313788961
10.595,0.0035596264968646343,0.007895345462159994,0.0038649999627564185,-9.749875929019087e-05,-8.632882358884471e-05,0.0006268036479154726,-4.865835316762676e-06,0.00012431894356466547,0.783913380610561,0.005096999970804705,0.2085950486617771,0.01616815792010151
10.6,0.0036084135705170923,0.011512822527982356,0.003864579588140912,-7.019177418564572e-05,-8.063343556122685e-05,0.0016380923979018732,-4.055798701695024e-06,0.00019622598678575815,0.6558281809562736,0.005648745850723932,0.19272603698270963,0.012030182873815465
10.605,0.003673508409129046,0.014383618973802557,0.0038642988815672085,-4.21895451924775e-05,-7.014168560462416e-05,0.002533996657279296,-2.949314383211545e-06,0.00024119277213582424,0.4857854228764641,0.005528082413962063,0.1631760347138654,0.005866513507883073
10.61,0.0037506694550915416,0.0163076152485026,0.0038641561915888317,-1.4988945428765614e-05,-5.559097551330474e-05,0.0032524379473677007,-1.6940216438448246e-06,0.00025654444705505903,0.2781796716471065,0.005401917652806468,0.1226872070609977,0.0006440640822322763
10.615,0.0038347264610153363,0.017118961133479205,0.003864149046740511,1.2284840240667733e-05,-3.800108798819778e-05,0.0037417172649408604,-4.168022222642437e-07,0.00025222485541801464,0.04305274605729584,0.00558562856989718,0.072616497523354,-0.0019114480795116122
10.620000000000001,0.003919837287417004,0.016721710996659846,0.003864282403346483,4.159431253426186e-05,-1.8627450281343017e-05,0.003960335016754264,8.169078838316041e-07,0.00024080030045984193,-0.20173812743375102,0.006236120152962474,0.015618980980083463,-0.002501736337182918
10.625,0.003999932716229046,0.015123370805069637,0.0038645726043730825,7.54665811719848e-05,1.1115476290438095e-06,0.0038861362012931103,1.9872813801787894e-06,0.00022660906737828436,-0.433536845536392,0.0074195036484868,-0.04337034953707952,-0.0034294302035727114
10.63,0.004069263140953145,0.012443708933998198,0.0038650486657338372,0.00011621817961781267,1.975583323549632e-05,0.0035261259023713176,3.067145146031496e-06,0.00020276646738794015,-0.6311965273511277,0.00890929139718065,-0.09780338938220276,-0.006520231237928303
10.635,0.004122915191056958,0.00889244514844946,0.00386574563064142,0.00016320073715395423,3.596055660793105e-05,0.0029193317187888356,3.979872736692143e-06,0.00015814847742904396,-0.7805188988449654,0.009618078467054605,-0.14144999347623527,-0.011493948893942785
10.64,0.0041571688581540445,0.004729920080305479,0.0038666759670715456,0.00020695241827047633,4.864905392307864e-05,0.0021325633044405722,4.606068354726614e-06,8.84612829554646e-05,-0.8750801733304845,0.007184452792611512,-0.16954786901704796,-0.01608294905619012
10.645,0.004169666168275352,0.00023871000840144504,0.00386777597924123,0.00022741532406842893,5.7124608862070086e-05,0.0012481336428035916,4.836463464158108e-06,2.283277881366603e-06,-0.9112356350520195,0.0004913090596423975,-0.1810774454464057,-0.01775845091686326
10.65,0.004159516800384167,-0.004274989856851939,0.003868887086827137,0.00021115572781333432,6.10916043090141e-05,0.0003392673291390129,4.631046331375005e-06,-8.267214634304254e-05,-0.8828854470052075,-0.00647531630093065,-0.1804316708058558,-0.01564566724198202
10.655,0.004127441132107946,-0.008474239602422717,0.0038698454400088937,0.000169941457559251,6.05568601210896e-05,-0.0005463952396823718,4.0396337876828035e-06,-0.00015009280875819572,-0.7852181586291953,-0.00917723033040925,-0.172212103364663,-0.011119514425764587
10.66,0.004075871836467325,-0.012017267958277905,0.003870580449190753,0.00012460805940729103,5.572193767085432e-05,-0.0013754327893147251,3.1699452314021617e-06,-0.0001940371153158252,-0.6218018098132505,-0.00860170074535152,-0.15756366860188636,-0.006658495989020602
10.665000000000001,0.00400886778331619,-0.014603924841630235,0.003871101821370196,8.516898772617518e-05,4.6951725723529934e-05,-0.0021148666047066935,2.129971074887352e-06,-0.0002196785810816726,-0.40564608496711785,-0.007148322753792402,-0.13622477927117674,-0.0039236492043676074
10.67,0.003931787469750538,-0.016021933817394855,0.0038714437174536824,5.2605132368369224e-05,3.4781779696015154e-05,-0.002729270647949237,9.887699627192411e-07,-0.00023574000852391241,-0.15858860480097958,-0.005937145487674295,-0.10766010106243062,-0.0026160453532676695
10.675,0.0038507514146935303,-0.016183203032475516,0.0038716362222785887,2.504996930451389e-05,1.9930617660248994e-05,-0.00318113030177828,-2.1715724336717965e-07,-0.0002453139623633025,0.0924973491431201,-0.005150993114162505,-0.07156969346603029,-0.0010040424914815023
10.68,0.0037719821277487848,-0.015132653239567657,0.003871699183551215,4.915311323249594e-07,3.299874306916025e-06,-0.0034360453334597446,-1.4442696146593484e-06,-0.00024269398251507265,0.3224425737475943,-0.004696420062059906,-0.029511100182696037,0.0023973723876062544
10.685,0.0037011908009542288,-0.01302492721925668,0.003871643631661228,-2.2544402712139985e-05,-1.406859004495662e-05,-0.0034749300551609407,-2.6078867621248883e-06,-0.0002185510312314411,0.5130694584541621,-0.004507322916579362,0.014155920087370016,0.007411656207364933
10.69,0.003643122197029399,-0.010084840665779833,0.0038714749526800873,-4.48071327954778e-05,-3.109614067156447e-05,-0.003302507087763696,-3.5866811897814804e-06,-0.00016894412438626979,0.6542227821471385,-0.004338534149710804,0.05437843135097284,0.012195233049084028
10.695,0.003601295039564616,-0.00657374986373192,0.0038711972483786252,-6.601384267622991e-05,-4.677950987835757e-05,-0.0029421764622648235,-4.265686109918933e-06,-0.0001006370973301918,0.7412342173125761,-0.003517534608033737,0.08837328784425635,0.014603676299168561
