time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
33.36,0.000132178088052918,0.008814645595673647,1.083339125926277e-05,2.1009456958855952e-05,-1.2637986387072022e-06,0.002027530196858528,1.809172468369357e-06,0.00012748988707505433,-0.492138735300658,0.002621321433162937,-0.01580449875579661,-0.007634132739979878
33.38,0.00018893486199453383,-0.003433614661331191,1.1643997023152728e-05,5.0064918946636864e-05,2.9259465672139527e-05,0.0007110074717543756,2.5833705269630385e-06,-5.170204108853519e-05,-0.5817617604865756,-0.0002897191260755992,-0.10601687305192124,-0.008309664120120838
33.4,3.694072240949787e-05,-0.009756225291110929,1.2381309403098996e-05,1.6692572456218325e-05,2.2791547412300282e-05,-0.0012048480816196682,3.308806988835511e-07,-0.00014458784553868174,0.006371529504720854,-0.002366362470075578,-0.061109513238301556,0.00021348808780836774
33.42,-0.00011541522939247364,-0.003731121893695126,1.2280797478650524e-05,-2.2355601564921414e-05,-5.1914731388739465e-06,-0.0011724549114383188,-1.8929129024175725e-06,-5.359824489987197e-05,0.5203343308169702,-0.00106256719052424,0.06193943519055264,0.007411115382051463
33.44,-8.333964673128494e-05,0.006428594406926294,1.1788143928015573e-05,-1.8367504330629557e-05,-1.3939905469893647e-05,0.0003693096343883946,-1.4266911053334121e-06,9.519294839585453e-05,0.3730705932778029,0.0014181600859877691,0.08210086526583091,0.005750248766996667
33.46,8.214649370161963e-05,0.008080396962389259,1.1778499483063257e-05,1.9274654783949417e-05,5.3154605796447695e-06,0.0012971902748339364,1.0194258661025689e-06,0.00011744337430769127,-0.22389148442865522,0.0019811890418597574,0.004875819632891629,-0.0034641067789201174
33.480000000000004,0.0001681741742856843,-0.0005623241503580229,1.2446907834323877e-05,3.94468113193408e-05,2.4425049526087452e-05,0.00029629335180852577,2.282478669687907e-06,-6.003891362934263e-06,-0.5419616193591716,-0.0003722584497123089,-0.08917456626499692,-0.007893795314700414
33.5,6.006293892946003e-05,-0.00917214966302206,1.2964084968265888e-05,4.622730907534349e-06,1.15804101257139e-05,-0.0015324890604685344,7.191364862157621e-07,-0.0001336290075921141,-0.22661752658382817,-0.002695570284049913,-0.07522517195430181,-0.003072811795321106
33.52,-0.00012808364283994485,-0.007561104189160835,1.2509145024794882e-05,-4.901314866688733e-05,-2.4530580042929897e-05,-0.0016739367139386456,-1.9978455612868098e-06,-0.00011082355350001486,0.38143035096958483,-0.0023322552932811716,0.04578147670177536,0.005158614235568529
33.54,-0.00017909217489160781,0.003088422344974192,1.1258372563883777e-05,-6.351374748448365e-05,-4.316594383016379e-05,-7.593591408503891e-06,-2.760512742494077e-06,4.656540118984018e-05,0.5649155254721039,0.00126330783288682,0.10114033078606256,0.008466902460583278
