time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
5.9750000000000005,-0.0008478979297126712,-0.0027528905328931355,-0.000836052123762816,4.039566219837703e-06,1.9343322431066156e-06,0.00043202667000804613,-1.5533062131888366e-07,-5.703499030213219e-05,0.10659307546970553,0.0007693857907347968,0.07772559995749649,4.763281128744839e-05
5.98,-0.000859891934139649,-0.0019598761134457,-0.0008360212145687225,8.517860385888342e-06,4.971228713808567e-06,0.0007630572557441,-4.2429965949000685e-07,-4.7379198840139336e-05,0.20848474924994775,0.0010040608798395161,0.054202461892892545,0.0038340227064954865
5.985,-0.0008667190035803724,-0.0007032268575322909,-0.0008359656527133724,1.3775186624524781e-05,9.327865899866999e-06,0.0009539375919750949,-5.99504601030385e-07,-2.0298410591246916e-05,0.28941492359186893,0.0010885057505817342,0.023571047269478243,0.006683227781521504
5.99,-0.0008663823212426392,0.0008773109701761368,-0.0008358830675019111,1.9283154957122845e-05,1.428428964697788e-05,0.0010098334203127281,-6.128061949056304e-07,1.5380108877870846e-05,0.33633567533328296,0.001127684153668175,0.001135323130879344,0.0071508975573920455
5.995,-0.0008577240670196418,0.0025903560460236795,-0.0008357724932258959,2.5003657756991405e-05,1.9300114853101152e-05,0.0009899685178752602,-4.520381566902316e-07,4.743894123179666e-05,0.34159841395488505,0.0011880497658243749,-0.006776345905803192,0.0054057090943491655
6.0,-0.0008406169769911723,0.004221207514245728,-0.0008356320785426725,3.131585909267136e-05,2.4185888813418098e-05,0.0009702884814012713,-1.5755288750493034e-07,6.831153518420388e-05,0.30385431073144736,0.001362240809958049,0.00033750209853490235,0.002982138708790524
6.005,-0.0008159920430339668,0.005566256359719053,-0.0008354572980104797,3.8846280506704263e-05,2.9092721500609185e-05,0.001003311323473901,2.1357030148721672e-07,7.886033070160138e-05,0.22874190136732148,0.00166500559640477,0.013306005228845787,0.0014697851551122186
6.01,-0.0007857027047071422,0.0064649485089372325,-0.00083524078894034,4.8050109958385403e-05,3.43085340507375e-05,0.0010894851430443405,6.243212771950563e-07,8.528777352311661e-05,0.12754202412471746,0.002021476529109102,0.020999332914213756,0.0012719397931700953
6.015000000000001,-0.0007522494715630366,0.006822492129738519,-0.0008349737648222533,5.9037342340384045e-05,4.001130132614691e-05,0.0011898907835082467,1.0676010177462158e-06,9.216300691016129e-05,0.014795074360707872,0.0023656432357024243,0.0188597248937315,0.0014125638017516429
6.0200000000000005,-0.0007184231526900992,0.006617295661023599,-0.0008346478975727493,7.149427253081675e-05,4.6143340483622343e-05,0.0012525089138117776,1.5438866654974156e-06,9.763415537691907e-05,-0.09553662308015991,0.002589041544479496,0.006169600625574968,0.0005277104942321004
